ID	accessionNumber	scientificName	decimalLatitude	decimalLongitude	typeStatus	catalogueNumber	identifiedBy	taxonRank	country	locality	basisOfRecord	higherClassification
NR_189207	NR_189207	Halovivax gelatinilyticus Li et al. 2023	43.240000	112.930000	TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Natrialbaceae;Halovivax;Halovivax_gelatinilyticus
NR_189204	NR_189204	Salinilacihabitans rarus Li et al. 2023	42.700000	89.260000	TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Natrialbaceae;Salinilacihabitans;Salinilacihabitans_rarus
NR_189203	NR_189203	Natronobeatus ordinarius Li et al. 2023	41.53	113.29	TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Natrialbaceae;Natronobeatus;Natronobeatus_ordinarius
NR_189202	NR_189202	Natronosalvus amylolyticus Tan et al. 2023	41.53	113.29	TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Natrialbaceae;Natronosalvus;Natronosalvus_amylolyticus
NR_189201	NR_189201	Natronosalvus rutilus Tan et al. 2023	41.53	113.29	TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Natrialbaceae;Natronosalvus;Natronosalvus_rutilus
NR_189198	NR_189198	"Pyrofollis japonicus" Miyazaki et al. 2023	27.7911	126.8964	TYPE	JCM:39171		genus			materialSample	Archaea;Thermoproteota;Thermoprotei;Desulfurococcales;Pyrodictiaceae;Pyrofollis;"Pyrofollis_japonicus"
NR_189187	NR_189187	Natronosalvus halobius Tan et al. 2023	32.340000	83.720000	TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Natrialbaceae;Natronosalvus;Natronosalvus_halobius
NR_177431	NR_177431	Halomicrobium salinisoli Xin et al. 2022	41.270000	80.250000	TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloarculaceae;Halomicrobium;Halomicrobium_salinisoli
NR_177430	NR_177430	Halomicrobium salinisoli Xin et al. 2022	41.270000	80.250000	TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloarculaceae;Halomicrobium;Halomicrobium_salinisoli
NR_177426	NR_177426	Methanococcoides orientis Liang et al. 2022			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Methanomicrobia;Methanosarcinales;Methanosarcinaceae;Methanococcoides;Methanococcoides_orientis
NR_177356	NR_177356	Metallosphaera javensis (ex Sakai et al. 2022)			TYPE			species			materialSample	Archaea;Thermoproteota;Thermoprotei;Sulfolobales;Sulfolobaceae;Metallosphaera;Metallosphaera_javensis
NR_177306	NR_177306	Haloarcula salina (Zhang and Cui 2015) Ma et al. 2023	18.5311	108.7275	TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloarculaceae;Haloarcula;Haloarcula_salina
NR_177303	NR_177303	Haloarcula salina (Zhang and Cui 2015) Ma et al. 2023			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloarculaceae;Haloarcula;Haloarcula_salina
NR_184624	NR_184624	Halosolutus amylolyticus Sun et al. 2022	41.530000	113.290000	TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Natrialbaceae;Halosolutus;Halosolutus_amylolyticus
NR_184623	NR_184623	Halosolutus gelatinilyticus Sun et al. 2022	41.270000	80.250000	TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Natrialbaceae;Halosolutus;Halosolutus_gelatinilyticus
NR_184622	NR_184622	Halosolutus halophilus Sun et al. 2022	41.27	80.25	TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Natrialbaceae;Halosolutus;Halosolutus_halophilus
NR_184607	NR_184607	Nanobdella aerobiophila Kato et al. 2022			TYPE			species			materialSample	Archaea;Nanobdellota;Nanobdellia;Nanobdellales;Nanobdellaceae;Nanobdella;Nanobdella_aerobiophila
NR_177427	NR_177427	"Natranaeroarchaeum sulfidigenes" Sorokin et al. 2022			TYPE			genus			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Natronoarchaeaceae;Natranaeroarchaeum;"Natranaeroarchaeum_sulfidigenes"
NR_177432	NR_177432	Halorussus pelagicus Han and Cui 2022			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haladaptataceae;Halorussus;Halorussus_pelagicus
NR_177429	NR_177429	Halapricum desulfuricans			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloarculaceae;Halapricum;Halapricum_desulfuricans
NR_177428	NR_177428	Halapricum desulfuricans			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloarculaceae;Halapricum;Halapricum_desulfuricans
NR_177425	NR_177425	"Methanococcoides seepicolus" Li et al. 2021			TYPE			genus			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Methanomicrobia;Methanosarcinales;Methanosarcinaceae;Methanococcoides;"Methanococcoides_seepicolus"
NR_177424	NR_177424	"Natronococcus pandeyae" Kajale et al. 2022			TYPE			genus			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Natrialbaceae;Natronococcus;"Natronococcus_pandeyae"
NR_177423	NR_177423	"Natronococcus pandeyae" Kajale et al. 2022			TYPE			genus			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Natrialbaceae;Natronococcus;"Natronococcus_pandeyae"
NR_177422	NR_177422	Archaeoglobus neptunius Slobodkina et al. 2021			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;Archaeoglobus;Archaeoglobus_neptunius
NR_177421	NR_177421	"Natronococcus pandeyae" Kajale et al. 2022			TYPE			genus			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Natrialbaceae;Natronococcus;"Natronococcus_pandeyae"
NR_177420	NR_177420	"Natronococcus pandeyae" Kajale et al. 2022			TYPE			genus			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Natrialbaceae;Natronococcus;"Natronococcus_pandeyae"
NR_177419	NR_177419	Thermococcus camini Courtine et al. 2021			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;Thermococcus_camini
NR_177418	NR_177418	Halosimplex halophilum Yang et al. 2021	41.12	81.22	TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloarculaceae;Halosimplex;Halosimplex_halophilum
NR_177417	NR_177417	Halovivax cerinus Amoozegar et al. 2015			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Natrialbaceae;Halovivax;Halovivax_cerinus
NR_177416	NR_177416	Thermococcus henrietii Alain et al. 2021	9.5	-104.17	TYPE	UBOCC:M-2417		species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;Thermococcus_henrietii
NR_177414	NR_177414	Halorubrum salinarum Han et al. 2022			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloferacaceae;Halorubrum;Halorubrum_salinarum
NR_177413	NR_177413	"Halobellus ruber" Hwang et al. 2021			TYPE			genus			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloferacaceae;Halobellus;"Halobellus_ruber"
NR_177412	NR_177412	"Haloferax marinum" Cho et al. 2021			TYPE			genus			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloferacaceae;Haloferax;"Haloferax_marinum"
NR_177411	NR_177411	"Natronorubrum halalkaliphilum" Xue et al. 2021			TYPE			genus			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Natrialbaceae;Natronorubrum;"Natronorubrum_halalkaliphilum"
NR_177410	NR_177410	"Natronorubrum halalkaliphilum" Xue et al. 2021			TYPE			genus			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Natrialbaceae;Natronorubrum;"Natronorubrum_halalkaliphilum"
NR_177409	NR_177409	Halostella pelagica Han and Cui 2020			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Natronoarchaeaceae;Halostella;Halostella_pelagica
NR_177408	NR_177408	Halorubrum salinarum Han et al. 2022			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloferacaceae;Halorubrum;Halorubrum_salinarum
NR_177407	NR_177407	Halovenus carboxidivorans Myers and King 2020	40.515472	-114.044917	TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloarculaceae;Halovenus;Halovenus_carboxidivorans
NR_177406	NR_177406	Halorhabdus salina Wang et al. 2022			TYPE	CGMCC:113888		species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloarculaceae;Halorhabdus;Halorhabdus_salina
NR_177405	NR_177405	Haloterrigena alkaliphila Bao et al. 2022	33.086	80.391	TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Natrialbaceae;Haloterrigena;Haloterrigena_alkaliphila
NR_177404	NR_177404	"Thermococcus indicus" Lim et al. 2020			TYPE			genus			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;"Thermococcus_indicus"
NR_177403	NR_177403	"Natronococcus pandeyae" Kajale et al. 2022			TYPE			genus			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Natrialbaceae;Natronococcus;"Natronococcus_pandeyae"
NR_177402	NR_177402	Thermococcus aciditolerans Li et al. 2021			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;Thermococcus_aciditolerans
NR_177401	NR_177401	"Natronococcus pandeyae" Kajale et al. 2022			TYPE			genus			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Natrialbaceae;Natronococcus;"Natronococcus_pandeyae"
NR_177400	NR_177400	"Halegenticoccus tardaugens" Liu et al. 2021	42.6868	89.3309	TYPE	KCTC:4245		genus			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloferacaceae;Halegenticoccus;"Halegenticoccus_tardaugens"
NR_177399	NR_177399	Halobacterium bonnevillei Myers and King 2020	40.757333	-113.886416	TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Halobacteriaceae;Halobacterium;Halobacterium_bonnevillei
NR_177398	NR_177398	"Halalkalirubrum salinum" Zuo et al. 2021			TYPE			genus			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloferacaceae;Halalkalirubrum;"Halalkalirubrum_salinum"
NR_177397	NR_177397	Salinadaptatus halalkaliphilus Xue et al. 2021			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Natrialbaceae;Salinadaptatus;Salinadaptatus_halalkaliphilus
NR_177396	NR_177396	Nitrosopumilus piranensis Bayer et al. 2019			TYPE			species			materialSample	Archaea;Nitrososphaerota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;Nitrosopumilus;Nitrosopumilus_piranensis
NR_177395	NR_177395	Nitrosopumilus adriaticus Bayer et al. 2019			TYPE			species			materialSample	Archaea;Nitrososphaerota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;Nitrosopumilus;Nitrosopumilus_adriaticus
NR_177393	NR_177393	Halonotius aquaticus Durán-Viseras et al. 2019			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloferacaceae;Halonotius;Halonotius_aquaticus
NR_177391	NR_177391	Halorientalis pallida Durán-Viseras et al. 2019			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloarculaceae;Halorientalis;Halorientalis_pallida
NR_177390	NR_177390	Halorientalis pallida Durán-Viseras et al. 2019			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloarculaceae;Halorientalis;Halorientalis_pallida
NR_177383	NR_177383	"Natronomonas salsuginis" Durán-Viseras et al. 2020			TYPE			genus			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Natronomonadaceae;Natronomonas;"Natronomonas_salsuginis"
NR_177382	NR_177382	Haloglomus irregulare Durán-Viseras et al. 2020			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Natronomonadaceae;Haloglomus;Haloglomus_irregulare
NR_177381	NR_177381	"Halosegnis longus" Durán-Viseras et al. 2021			TYPE			genus			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Natronomonadaceae;Halosegnis;"Halosegnis_longus"
NR_177380	NR_177380	"Halosegnis rubeus" Durán-Viseras et al. 2021			TYPE			genus			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Natronomonadaceae;Halosegnis;"Halosegnis_rubeus"
NR_177379	NR_177379	Natronomonas halophila Yin et al. 2020	31.37	84.07	TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Natronomonadaceae;Natronomonas;Natronomonas_halophila
NR_177378	NR_177378	Halobaculum rubrum Dilmurat et al. 2022	36.7475	99.8500	TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloferacaceae;Halobaculum;Halobaculum_rubrum
NR_177376	NR_177376	"Methanohalophilus profundi" L'Haridon et al. 2020			TYPE			genus			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Methanomicrobia;Methanosarcinales;Methanosarcinaceae;Methanohalophilus;"Methanohalophilus_profundi"
NR_177375	NR_177375	Haloplanus rallus Cho et al. 2018			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloferacaceae;Haloplanus;Haloplanus_rallus
NR_177374	NR_177374	Haloplanus rallus Cho et al. 2018			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloferacaceae;Haloplanus;Haloplanus_rallus
NR_177373	NR_177373	Halostella pelagica Han and Cui 2020			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Natronoarchaeaceae;Halostella;Halostella_pelagica
NR_177372	NR_177372	Halostella litorea Han and Cui 2020			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Natronoarchaeaceae;Halostella;Halostella_litorea
NR_177371	NR_177371	Halorussus pelagicus Han and Cui 2022			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haladaptataceae;Halorussus;Halorussus_pelagicus
NR_177370	NR_177370	Halorussus marinus Han and Cui 2022			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haladaptataceae;Halorussus;Halorussus_marinus
NR_177369	NR_177369	"Natronococcus pandeyae" Kajale et al. 2022			TYPE			genus			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Natrialbaceae;Natronococcus;"Natronococcus_pandeyae"
NR_177368	NR_177368	Natronobiforma cellulositropha Sorokin et al. 2019			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Natrialbaceae;Natronobiforma;Natronobiforma_cellulositropha
NR_177366	NR_177366	"Natranaeroarchaeum aerophilus" Sorokin et al. 2022	51.40	79.54	TYPE			genus			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Natronoarchaeaceae;Natranaeroarchaeum;"Natranaeroarchaeum_aerophilus"
NR_177365	NR_177365	Methanolobus halotolerans Shen et al. 2020	54.73333	89.95	TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Methanomicrobia;Methanosarcinales;Methanosarcinaceae;Methanolobus;Methanolobus_halotolerans
NR_177364	NR_177364	Methanofollis fontis Chen et al. 2020	22.05925	119.80118	TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Methanomicrobia;Methanomicrobiales;Methanomicrobiaceae;Methanofollis;Methanofollis_fontis
NR_177363	NR_177363	Halorhabdus amylolytica Wang et al. 2022			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloarculaceae;Halorhabdus;Halorhabdus_amylolytica
NR_177362	NR_177362	Halococcus salsus Chen et al. 2018			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Halococcaceae;Halococcus;Halococcus_salsus
NR_177361	NR_177361	"Halorubrum salipaludis" Gong et al. 2022			TYPE			genus			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloferacaceae;Halorubrum;"Halorubrum_salipaludis"
NR_177360	NR_177360	Halobaculum saliterrae Myers and King 2020			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloferacaceae;Halobaculum;Halobaculum_saliterrae
NR_177359	NR_177359	Halocatena pleomorpha Verma et al. 2020			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Natronomonadaceae;Halocatena;Halocatena_pleomorpha
