ID	accessionNumber	scientificName	decimalLatitude	decimalLongitude	typeStatus	catalogueNumber	identifiedBy	taxonRank	country	locality	basisOfRecord	higherClassification
11642	EU446346	UI13E03-lineage						order			materialSample	Eukaryota;Amoebozoa;Amoebozoa_X;Amoebozoa_XX;Amoebozoa_XXX;UI13E03-lineage;UI13E03-lineage_X;UI13E03-lineage_XX;UI13E03-lineage_XX_sp.
8604	FN562428	Lobosa-G1						class	France	Lyon	specimen	Eukaryota;Amoebozoa;Amoebozoa_X;Amoebozoa_XX;Lobosa-G1;Lobosa-G1_X;Lobosa-G1_XX;Lobosa-G1_XXX;Lobosa-G1_XXX_sp.
68676	FN562424	Lobosa-G1						class	France	Lyon	specimen	Eukaryota;Amoebozoa;Amoebozoa_X;Amoebozoa_XX;Lobosa-G1;Lobosa-G1_X;Lobosa-G1_XX;Lobosa-G1_XXX;Lobosa-G1_XXX_sp.
144356	FN562427	Lobosa-G1						class	France	Lyon	specimen	Eukaryota;Amoebozoa;Amoebozoa_X;Amoebozoa_XX;Lobosa-G1;Lobosa-G1_X;Lobosa-G1_XX;Lobosa-G1_XXX;Lobosa-G1_XXX_sp.
68087	AY026242	Acanthamoeba_astronyxis						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_astronyxis
91935	AF019064	Acanthamoeba_astronyxis						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_astronyxis
207566	AF239293	Acanthamoeba_astronyxis						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_astronyxis
279019	HQ007041	Acanthamoeba_astronyxis						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_astronyxis
6622	U07414	Acanthamoeba_castellanii						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_castellanii
15729	EF554328	Acanthamoeba_castellanii						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_castellanii
22430	AF114438	Acanthamoeba_castellanii						species			materialSample	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_castellanii
28400	U07401	Acanthamoeba_castellanii						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_castellanii
30564	GU001160	Acanthamoeba_castellanii						species			materialSample	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_castellanii
36284	U07413	Acanthamoeba_castellanii						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_castellanii
62090	U07403	Acanthamoeba_castellanii						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_castellanii
65965	AF251938	Acanthamoeba_castellanii						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_castellanii
70696	U07405	Acanthamoeba_castellanii						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_castellanii
71280	M13435	Acanthamoeba_castellanii						species			materialSample	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_castellanii
76664	AF260721	Acanthamoeba_castellanii						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_castellanii
86834	AEYA01002259	Acanthamoeba_castellanii						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_castellanii
100185	AF260724	Acanthamoeba_castellanii						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_castellanii
106529	JF437606	Acanthamoeba_castellanii						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_castellanii
138530	U07400	Acanthamoeba_castellanii						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_castellanii
147025	U07416	Acanthamoeba_castellanii						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_castellanii
150686	KF318462	Acanthamoeba_castellanii						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_castellanii
156744	KF928935	Acanthamoeba_castellanii	52.21	5.82				species	Netherlands	 Veluuwe	materialSample	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_castellanii
156746	KF928937	Acanthamoeba_castellanii	52.01	5.99				species	Netherlands	 Veluuwe	materialSample	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_castellanii
156747	KF928938	Acanthamoeba_castellanii	52.01	5.99				species	Netherlands	 Veluuwe	materialSample	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_castellanii
156749	KF928940	Acanthamoeba_castellanii	52.06	6				species	Netherlands	 Veluuwe	materialSample	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_castellanii
156754	KF928946	Acanthamoeba_castellanii	40.46	9.1				species	Italy	 Sardinia, Berchidda-Monti	materialSample	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_castellanii
156759	KF928951	Acanthamoeba_castellanii	29.49	92.2				species	China	 Tibet, Mila mountaintop	materialSample	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_castellanii
206202	AF239162	Acanthamoeba_castellanii						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_castellanii
369953	KP221679	Acanthamoeba_castellanii						species	Iran		specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_castellanii
387799	KX431478	Acanthamoeba_castellanii						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_castellanii
390810	KX431477	Acanthamoeba_castellanii						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_castellanii
394791	KY072782	Acanthamoeba_castellanii						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_castellanii
538587	MT889653	Acanthamoeba_castellanii						species	Iraq		specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_castellanii
4571	AF019066	Acanthamoeba_comandoni						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_comandoni
206445	AF239294	Acanthamoeba_comandoni						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_comandoni
84437	AF019057	Acanthamoeba_culbertsoni						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_culbertsoni
598976	OR767831	Acanthamoeba_culbertsoni						species	Mexico		specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_culbertsoni
123406	AY351645	Acanthamoeba_divionensis						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_divionensis
36509	S81337	Acanthamoeba_griffini						species			materialSample	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_griffini
59189	U07412	Acanthamoeba_griffini						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_griffini
59193	U07412	Acanthamoeba_griffini						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_griffini
206157	AF239295	Acanthamoeba_griffini						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_griffini
335183	KF010846	Acanthamoeba_griffini						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_griffini
403959	KY072779	Acanthamoeba_griffini						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_griffini
2292	AF019060	Acanthamoeba_hatchetti						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_hatchetti
16387	AF260723	Acanthamoeba_hatchetti						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_hatchetti
20952	AF019068	Acanthamoeba_hatchetti						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_hatchetti
32866	AF260722	Acanthamoeba_hatchetti						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_hatchetti
75000	AF251937	Acanthamoeba_hatchetti						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_hatchetti
116513	AF251939	Acanthamoeba_hatchetti						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_hatchetti
287890	JF508857	Acanthamoeba_hatchetti						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_hatchetti
309684	KC346960	Acanthamoeba_hatchetti						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_hatchetti
394790	KY072778	Acanthamoeba_hatchetti						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_hatchetti
402061	KY934459	Acanthamoeba_hatchetti						species	Sweden		specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_hatchetti
47525	AF019070	Acanthamoeba_healyi						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_healyi
28611	AY262360	Acanthamoeba_jacobsi						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_jacobsi
46020	AY262363	Acanthamoeba_jacobsi						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_jacobsi
72668	AY262364	Acanthamoeba_jacobsi						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_jacobsi
90823	AY262362	Acanthamoeba_jacobsi						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_jacobsi
105165	AY262365	Acanthamoeba_jacobsi						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_jacobsi
110365	AY262361	Acanthamoeba_jacobsi						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_jacobsi
38250	U94737	Acanthamoeba_lenticulata						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_lenticulata
38256	U94737	Acanthamoeba_lenticulata						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_lenticulata
55986	U94730	Acanthamoeba_lenticulata						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_lenticulata
56975	U94734	Acanthamoeba_lenticulata						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_lenticulata
57006	U94734	Acanthamoeba_lenticulata						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_lenticulata
62103	U94735	Acanthamoeba_lenticulata						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_lenticulata
62107	U94735	Acanthamoeba_lenticulata						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_lenticulata
77244	U94740	Acanthamoeba_lenticulata						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_lenticulata
77250	U94740	Acanthamoeba_lenticulata						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_lenticulata
77590	U94733	Acanthamoeba_lenticulata						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_lenticulata
85175	U94731	Acanthamoeba_lenticulata						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_lenticulata
100390	U94739	Acanthamoeba_lenticulata						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_lenticulata
100391	U94739	Acanthamoeba_lenticulata						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_lenticulata
111206	U94736	Acanthamoeba_lenticulata						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_lenticulata
111212	U94736	Acanthamoeba_lenticulata						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_lenticulata
111742	U94738	Acanthamoeba_lenticulata						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_lenticulata
111746	U94738	Acanthamoeba_lenticulata						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_lenticulata
112656	JX043488	Acanthamoeba_lenticulata						species	Thailand		specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_lenticulata
123149	U94741	Acanthamoeba_lenticulata						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_lenticulata
132053	U94732	Acanthamoeba_lenticulata						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_lenticulata
235047	EU377584	Acanthamoeba_lenticulata						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_lenticulata
411284	KY934460	Acanthamoeba_lenticulata						species	Germany		specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_lenticulata
536223	MW274664	Acanthamoeba_lenticulata						species	India		specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_lenticulata
2967	AF260718	Acanthamoeba_lugdunensis						species	Germany	 Koblenz, Ernst-Rodenwaldt Institute	specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_lugdunensis
26645	AF005995	Acanthamoeba_lugdunensis						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_lugdunensis
397278	KY072781	Acanthamoeba_lugdunensis						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_lugdunensis
121298	AY351647	Acanthamoeba_mauritaniensis						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_mauritaniensis
341305	KP711387	Acanthamoeba_micheli						species	Brazil		specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_micheli
76399	AF260719	Acanthamoeba_palestinensis						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_palestinensis
79981	U07411	Acanthamoeba_palestinensis						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_palestinensis
102524	L09599	Acanthamoeba_palestinensis						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_palestinensis
123332	AF019063	Acanthamoeba_palestinensis						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_palestinensis
206203	AF239296	Acanthamoeba_palestinensis						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_palestinensis
115212	AF019053	Acanthamoeba_pearcei						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_pearcei
4104	AF019051	Acanthamoeba_polyphaga						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_polyphaga
12551	GU320583	Acanthamoeba_polyphaga						species	USA	 Dighton Bridge, MA	materialSample	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_polyphaga
17344	AY026243	Acanthamoeba_polyphaga						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_polyphaga
29550	U07407	Acanthamoeba_polyphaga						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_polyphaga
34141	U07415	Acanthamoeba_polyphaga						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_polyphaga
35360	AF019056	Acanthamoeba_polyphaga						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_polyphaga
42710	AF019061	Acanthamoeba_polyphaga						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_polyphaga
49689	AY026244	Acanthamoeba_polyphaga						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_polyphaga
62713	AF019052	Acanthamoeba_polyphaga						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_polyphaga
69547	AF019062	Acanthamoeba_polyphaga						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_polyphaga
86127	U07402	Acanthamoeba_polyphaga						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_polyphaga
92315	AY237735	Acanthamoeba_polyphaga						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_polyphaga
119672	AF260725	Acanthamoeba_polyphaga						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_polyphaga
127620	DQ013363	Acanthamoeba_polyphaga						species	Germany		materialSample	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_polyphaga
140236	AF132135	Acanthamoeba_polyphaga						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_polyphaga
206158	AF239297	Acanthamoeba_polyphaga						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_polyphaga
206446	AF239298	Acanthamoeba_polyphaga						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_polyphaga
322420	KC346958	Acanthamoeba_polyphaga						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_polyphaga
327418	KC346959	Acanthamoeba_polyphaga						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_polyphaga
375501	KY072780	Acanthamoeba_polyphaga						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_polyphaga
538588	MT889652	Acanthamoeba_polyphaga						species	Iraq		specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_polyphaga
105216	AF019050	Acanthamoeba_pustulosa						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_pustulosa
392341	KX840327	Acanthamoeba_pyriformis						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_pyriformis
16428	AF260720	Acanthamoeba_rhysodes						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_rhysodes
41366	U07406	Acanthamoeba_rhysodes						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_rhysodes
121418	AY351644	Acanthamoeba_rhysodes						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_rhysodes
131121	U07417	Acanthamoeba_royreba						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_royreba
207567	AF239299	Acanthamoeba_royreba						species			specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_royreba
500	GQ397471	Acanthamoeba						genus	Slovakia		specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_sp.
777	GQ397463	Acanthamoeba						genus	Slovakia		specimen	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_sp.
956	AY173007	Acanthamoeba						genus			materialSample	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_sp.
