ID	accessionNumber	scientificName	decimalLatitude	decimalLongitude	typeStatus	catalogueNumber	identifiedBy	taxonRank	country	locality	basisOfRecord	higherClassification
NG_242871	NG_242871	Pleurophragmium naviculare (Jing Yang, Jian K. Liu & K.D. Hyde) Réblová & Hern.-Restr., 2025			HOLOTYPE	GZCC:20-0484		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Sordariomycetes incertae sedis;Pleurophragmium;Pleurophragmium_naviculare
NG_068427	NG_068427	Pleurophragmium guizhouense (N.G. Liu, K.D. Hyde & J.K. Liu) Réblová & Hern.-Restr., 2025			HOLOTYPE	GZCC:20-0008		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Sordariomycetes incertae sedis;Pleurophragmium;Pleurophragmium_guizhouense
NG_067666	NG_067666	Fomitopsis serrata (Vlasák & Spirin) Vlasák f. & Spirin, 2024			HOLOTYPE	H:JV 0809/72		species			materialSample	Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Polyporales;Fomitopsis;Fomitopsis_serrata
NG_065070	NG_065070	Microstroma glucosiphilum (T. Kij. & Aime) Aime & Bensch, 2025			HOLOTYPE	CBS:14053		species			materialSample	Eukaryota;Fungi;Dikarya;Basidiomycota;Ustilaginomycotina;Exobasidiomycetes;Microstromatales;Microstromataceae;Microstroma;Microstroma_glucosiphilum
NG_245395	NG_245395	Halomyrma pluriseptata Réblová & Vohník, 2025			HOLOTYPE	CCF<CZE>:3788		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Lulworthiomycetidae;Lulworthiales;Lulworthiaceae;Halomyrma;Halomyrma_pluriseptata
NG_245394	NG_245394	Ophiocordyceps anocheti S.Q. Xie, Y.P. Xiao & Y. Yang, 2025			HOLOTYPE	HKAS:132231		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Hypocreales;Ophiocordycipitaceae;Ophiocordyceps;Ophiocordyceps_anocheti
NG_245393	NG_245393	Ophiocordyceps pseudobifertilis Y. Wang & Y.H. Guan, 2025			HOLOTYPE	GMB:3114		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Hypocreales;Ophiocordycipitaceae;Ophiocordyceps;Ophiocordyceps_pseudobifertilis
NG_245392	NG_245392	Tetraploa maritima R. Asghari, Phukhams. & K.D. Hyde, 2025			HOLOTYPE	MFLU:24-0455		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporomycetidae;Pleosporales;Tetraplosphaeriaceae;Tetraploa;Tetraploa_maritima
NG_245391	NG_245391	Sanguinoderma aurantiacus K.Y. Niu, S.M. Tang & Z.L. Luo, 2025			PARATYPE	HKAS:144479		species			materialSample	Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Polyporales;Polyporaceae;Sanguinoderma;Sanguinoderma_aurantiacus
NG_245390	NG_245390	Sanguinoderma bambusae K.Y. Niu, S.M. Tang & Z.L. Luo, 2025			HOLOTYPE	HKAS:144474		species			materialSample	Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Polyporales;Polyporaceae;Sanguinoderma;Sanguinoderma_bambusae
NG_245389	NG_245389	Sanguinoderma niger K.Y. Niu, S.M. Tang & Z.L. Luo, 2025			HOLOTYPE	HKAS:144477		species			materialSample	Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Polyporales;Polyporaceae;Sanguinoderma;Sanguinoderma_niger
NG_245388	NG_245388	Polysporium ulmusamaroides Q.X. Yang & X.L. Wei, 2025			HOLOTYPE	HMAS:L157395		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Lecanoromycetes incertae sedis;Polysporium;Polysporium_ulmusamaroides
NG_245387	NG_245387	Simplicillium puwenense Hong Yu bis, Y.L. Lu & Jing Zhao, 2025	22.52	100.98	HOLOTYPE	YFCC:23129490		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Hypocreales;Cordycipitaceae;Simplicillium;Simplicillium_puwenense
NG_245386	NG_245386	Xenophragmocapnias diospyri Crous, 2024			HOLOTYPE	CBS:H-25493		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporomycetidae;Pleosporales;Pleosporales incertae sedis;Xenophragmocapnias;Xenophragmocapnias_diospyri
NG_245385	NG_245385	Synnemapestaloides searsiae Crous, 2024			HOLOTYPE	CBS:H-25480		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Xylariomycetidae;Amphisphaeriales;Sporocadaceae;Synnemapestaloides;Synnemapestaloides_searsiae
NG_245384	NG_245384	Alfaria neerlandica Crous, 2024			HOLOTYPE	CBS:H-25471		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Hypocreales;Stachybotryaceae;Alfaria;Alfaria_neerlandica
NG_245383	NG_245383	Samsoniella torquatistipitata J. Bu, K.D. Hyde & T.C. Wen, 2025			HOLOTYPE	HKAS:144411		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Hypocreales;Cordycipitaceae;Samsoniella;Samsoniella_torquatistipitata
NG_245382	NG_245382	Samsoniella subasiatica J. Bu, K.D. Hyde & T.C. Wen, 2025			HOLOTYPE	HKAS:144400		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Hypocreales;Cordycipitaceae;Samsoniella;Samsoniella_subasiatica
NG_245381	NG_245381	Samsoniella lurida J. Bu, K.D. Hyde & T.C. Wen, 2025			HOLOTYPE	HKAS:144387		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Hypocreales;Cordycipitaceae;Samsoniella;Samsoniella_lurida
NG_245380	NG_245380	Ophiocordyceps muscidarum Y. P. Xiao, K.D. Hyde & Y. Yang, 2025			HOLOTYPE	HKAS:132178		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Hypocreales;Ophiocordycipitaceae;Ophiocordyceps;Ophiocordyceps_muscidarum
NG_245379	NG_245379	Ophiocordyceps neocommunis Y. P. Xiao, K.D. Hyde & Y. Yang, 2025			HOLOTYPE	HKAS:132236		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Hypocreales;Ophiocordycipitaceae;Ophiocordyceps;Ophiocordyceps_neocommunis
NG_245378	NG_245378	Parahumicola guana T.O. Condé, Y.L.G. Dutra & O.L. Pereira, 2023			HOLOTYPE	COAD:3110		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Sordariomycetidae;Sordariales;Chaetomiaceae;Parahumicola;Parahumicola_guana
NG_245377	NG_245377	Pseudochaetosphaeronema bruguierae Apurillo, Phukhams., E.B.G. Jones & K.D. Hyde, 2025			HOLOTYPE	MFLU:24-0192		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporomycetidae;Pleosporales;Pleosporales incertae sedis;Pseudochaetosphaeronema;Pseudochaetosphaeronema_bruguierae
NG_245376	NG_245376	Ophiocordyceps tielingensis S. W. Xie, T. C. Wen & D. P Wei, 2025			HOLOTYPE	HKAS:135612		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Hypocreales;Ophiocordycipitaceae;Ophiocordyceps;Ophiocordyceps_tielingensis
NG_245375	NG_245375	Kalmusia araucariae Crous, 2020			HOLOTYPE	CPC:37475		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporomycetidae;Pleosporales;Massarineae;Didymosphaeriaceae;Kalmusia;Kalmusia_araucariae
NG_245374	NG_245374	Kalmusia longispora (Verkley, Göker & Stielow) Ariyaw. & K.D. Hyde, 2014			HOLOTYPE	CBS:582.83		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporomycetidae;Pleosporales;Massarineae;Didymosphaeriaceae;Kalmusia;Kalmusia_longispora
NG_245373	NG_245373	Kalmusia variispora (Verkley, Göker & Stielow) Ariyawansa & K.D. Hyde, 2014			HOLOTYPE	CBS:121517		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporomycetidae;Pleosporales;Massarineae;Didymosphaeriaceae;Kalmusia;Kalmusia_variispora
NG_245372	NG_245372	Yunnanomyces mangrovei S.N. Zhang, K.D. Hyde & Jian K. Liu, 2024			HOLOTYPE	MFLU:24-0179		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporomycetidae;Venturiales;Sympoventuriaceae;Yunnanomyces;Yunnanomyces_mangrovei
NG_245371	NG_245371	Virgaria palmae S.N. Zhang, K.D. Hyde & Jian K. Liu, 2024			HOLOTYPE	MFLU:24-0178		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Ascomycota incertae sedis;Virgaria;Virgaria_palmae
NG_245370	NG_245370	Tetraploa phoenicis S.N. Zhang & Jian K. Liu, 2024			HOLOTYPE	HKAS:115675		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporomycetidae;Pleosporales;Tetraplosphaeriaceae;Tetraploa;Tetraploa_phoenicis
NG_245369	NG_245369	Tetraploa palmae S.N. Zhang & Jian K. Liu, 2024			HOLOTYPE	HKAS:115638		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporomycetidae;Pleosporales;Tetraplosphaeriaceae;Tetraploa;Tetraploa_palmae
NG_245368	NG_245368	Subanthostomella palmae S.N. Zhang, K.D. Hyde & Jian K. Liu, 2024			HOLOTYPE	MFLU:24-0176		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Xylariomycetidae;Xylariales;Xylariales incertae sedis;Subanthostomella;Subanthostomella_palmae
NG_245367	NG_245367	Serenomyces phoeniceus S.N. Zhang & Jian K. Liu, 2024			HOLOTYPE	MFLU:18-1590		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Sordariomycetidae;Phyllachorales;Phaeochoraceae;Serenomyces;Serenomyces_phoeniceus
NG_245366	NG_245366	Pseudothailandiomyces nypae S.N. Zhang, E.B.G. Jones & K.D. Hyde, 2024			HOLOTYPE	MFLU:24-0174		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Sordariomycetidae;Sordariomycetidae incertae sedis;Tirisporellales;Tirisporellaceae;Pseudothailandiomyces;Pseudothailandiomyces_nypae
NG_245365	NG_245365	Pseudomicrothyrium palmae S.N. Zhang, K.D. Hyde & Jian K. Liu, 2024			HOLOTYPE	HKAS:115678		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Dothideomycetes incertae sedis;Microthyriales;Microthyriaceae;Pseudomicrothyrium;Pseudomicrothyrium_palmae
NG_245364	NG_245364	Pseudocapsulospora rhapidis S.N. Zhang, K.D. Hyde & Jian K. Liu, 2024			HOLOTYPE	HKAS:115695		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Sordariomycetidae;Chaetosphaeriales;Pseudocapsulosporaceae;Pseudocapsulospora;Pseudocapsulospora_rhapidis
NG_245363	NG_245363	Pseudocapsulospora phoenicis S.N. Zhang, E.B.G. Jones & K.D. Hyde, 2024			HOLOTYPE	MFLU:24-0170		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Sordariomycetidae;Chaetosphaeriales;Pseudocapsulosporaceae;Pseudocapsulospora;Pseudocapsulospora_phoenicis
NG_245362	NG_245362	Protocreopsis palmarum S.N. Zhang & Jian K. Liu, 2024			HOLOTYPE	HKAS:115709		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Hypocreales;Bionectriaceae;Protocreopsis;Protocreopsis_palmarum
NG_245361	NG_245361	Phaeosphaeria palmae S.N. Zhang, K.D. Hyde & Jian K. Liu, 2024			HOLOTYPE	HKAS:130132		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporomycetidae;Pleosporales;Pleosporineae;Phaeosphaeriaceae;Phaeosphaeria;Phaeosphaeria_palmae
NG_245360	NG_245360	Parateichospora palmarum S.N. Zhang, K.D. Hyde & Jian K. Liu, 2024			HOLOTYPE	HKAS:115643		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporomycetidae;Pleosporales;Teichosporaceae;Parateichospora;Parateichospora_palmarum
NG_245359	NG_245359	Oxydothis sinensis S.N. Zhang, K.D. Hyde & Jian K. Liu, 2024			HOLOTYPE	HKAS:115698		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Xylariomycetidae;Amphisphaeriales;Oxydothidaceae;Oxydothis;Oxydothis_sinensis
NG_245358	NG_245358	Oxydothis pyriforme S.N. Zhang, K.D. Hyde & Jian K. Liu, 2024			HOLOTYPE	HKAS:115710		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Xylariomycetidae;Amphisphaeriales;Oxydothidaceae;Oxydothis;Oxydothis_pyriforme
NG_245357	NG_245357	Oxydothis palmae S.N. Zhang, K.D. Hyde & Jian K. Liu, 2024			HOLOTYPE	HKAS:115711		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Xylariomycetidae;Amphisphaeriales;Oxydothidaceae;Oxydothis;Oxydothis_palmae
NG_245356	NG_245356	Oxydothis foliata S.N. Zhang, K.D. Hyde & Jian K. Liu, 2024			HOLOTYPE	MFLU:24-0165		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Xylariomycetidae;Amphisphaeriales;Oxydothidaceae;Oxydothis;Oxydothis_foliata
NG_245355	NG_245355	Oxydothis caryotae S.N. Zhang, K.D. Hyde & Jian K. Liu, 2024			HOLOTYPE	HKAS:115712		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Xylariomycetidae;Amphisphaeriales;Oxydothidaceae;Oxydothis;Oxydothis_caryotae
NG_245354	NG_245354	Fasciatispora asexualis S.N. Zhang, K.D. Hyde & Jian K. Liu, 2024			HOLOTYPE	HKAS:115740		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Xylariomycetidae;Xylariales;Fasciatisporaceae;Fasciatispora;Fasciatispora_asexualis
NG_245353	NG_245353	Ernakulamia palmae S.N. Zhang, K.D. Hyde & Jian K. Liu, 2024			HOLOTYPE	MFLU:24-0147		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporomycetidae;Pleosporales;Tetraplosphaeriaceae;Ernakulamia;Ernakulamia_palmae
NG_245352	NG_245352	Dictyosporium licualae S.N. Zhang, K.D. Hyde & Jian K. Liu, 2024			HOLOTYPE	HKAS:115724		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporomycetidae;Pleosporales;Massarineae;Dictyosporiaceae;Dictyosporium;Dictyosporium_licualae
NG_245351	NG_245351	Brunneiapiospora phoenicis S.N. Zhang, K.D. Hyde & Jian K. Liu, 2024			HOLOTYPE	HKAS:115671		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Xylariomycetidae;Xylariales;Xylariales incertae sedis;Brunneiapiospora;Brunneiapiospora_phoenicis
NG_245350	NG_245350	Anthostomella pseudobirima S.N. Zhang, K.D. Hyde & Jian K. Liu, 2024			HOLOTYPE	HKAS:115657		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Xylariomycetidae;Xylariales;Xylariaceae;Anthostomella;Anthostomella_pseudobirima
NG_245349	NG_245349	Anthostomella foliatella S.N. Zhang, K.D. Hyde & Jian K. Liu, 2024			HOLOTYPE	MFLU:19-0812		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Xylariomycetidae;Xylariales;Xylariaceae;Anthostomella;Anthostomella_foliatella
NG_245348	NG_245348	Anthostomella arecacearum S.N. Zhang, K.D. Hyde & Jian K. Liu, 2024			HOLOTYPE	MFLU:24-0138		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Xylariomycetidae;Xylariales;Xylariaceae;Anthostomella;Anthostomella_arecacearum
NG_245347	NG_245347	Orbilia licualae S.N. Zhang, K.D. Hyde & Jian K. Liu, 2024			HOLOTYPE	MFLU:24-0164		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Orbiliomycetes;Orbiliales;Orbiliaceae;Orbilia;Orbilia_licualae
NG_245346	NG_245346	Niesslia trachycarpi S.N. Zhang & Jian K. Liu, 2024			HOLOTYPE	HKAS:115655		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Hypocreales;Niessliaceae;Niesslia;Niesslia_trachycarpi
NG_245345	NG_245345	Neosetophoma trachycarpi S.N. Zhang, K.D. Hyde & Jian K. Liu, 2024			HOLOTYPE	HKAS:130131		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporomycetidae;Pleosporales;Pleosporineae;Phaeosphaeriaceae;Neosetophoma;Neosetophoma_trachycarpi
NG_245344	NG_245344	Neomorosphaeria mangrovei S.N. Zhang, E.B.G. Jones & K.D. Hyde, 2024			HOLOTYPE	MFLU:19-0810		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporomycetidae;Pleosporales;Massarineae;Morosphaeriaceae;Neomorosphaeria;Neomorosphaeria_mangrovei
NG_245343	NG_245343	Neomassaria palmae S.N. Zhang, K.D. Hyde & Jian K. Liu, 2024			HOLOTYPE	HKAS:115683		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporomycetidae;Pleosporales;Neomassariaceae;Neomassaria;Neomassaria_palmae
NG_245342	NG_245342	Neomassaria livistonae S.N. Zhang, K.D. Hyde & Jian K. Liu, 2024			HOLOTYPE	HKAS:115703		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporomycetidae;Pleosporales;Neomassariaceae;Neomassaria;Neomassaria_livistonae
NG_245341	NG_245341	Neoleptosporella palmae S.N. Zhang, K.D. Hyde & Jian K. Liu, 2024			HOLOTYPE	HKAS:115694		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Sordariomycetidae;Chaetosphaeriales;Chaetosphaeriales incertae sedis;Neoleptosporella;Neoleptosporella_palmae
NG_245340	NG_245340	Neoeriomycopsis sabal S.N. Zhang, K.D. Hyde & Jian K. Liu, 2024			HOLOTYPE	HKAS:115730		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Sordariomycetes incertae sedis;Neoeriomycopsis;Neoeriomycopsis_sabal
NG_245339	NG_245339	Neobambusicola palmae S.N. Zhang, K.D. Hyde & Jian K. Liu, 2024			HOLOTYPE	MFLU:24-0161		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporomycetidae;Pleosporales;Massarineae;Bambusicolaceae;Neobambusicola;Neobambusicola_palmae
NG_245338	NG_245338	Nemania palmarum S.N. Zhang, K.D. Hyde & Jian K. Liu, 2024			HOLOTYPE	MFLU:24-0159		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Xylariomycetidae;Xylariales;Xylariaceae;Nemania;Nemania_palmarum
NG_245337	NG_245337	Koorchaloma arecae S.N. Zhang & Jian K. Liu, 2024			HOLOTYPE	HKAS:115736		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Sordariomycetes incertae sedis;Trichosphaeriales;Trichosphaeriaceae;Koorchaloma;Koorchaloma_arecae
NG_245336	NG_245336	Javarisimilis palmarum S.N. Zhang, K.D. Hyde & Jian K. Liu, 2024			HOLOTYPE	MFLU:19-0805		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporomycetidae;Pleosporales;Astrosphaeriellaceae;Javarisimilis;Javarisimilis_palmarum
NG_245335	NG_245335	Ramomarthamyces octomerus Karakehian, Quijada, Baral & L.G. Krieglst., 2024	28.147361	-17.289500	HOLOTYPE	ILLS:00122394		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Leotiomycetes;Marthamycetales;Marthamycetaceae;Ramomarthamyces;Ramomarthamyces_octomerus
NG_245334	NG_245334	Neogregarithecium sichuanense W.H. Tian, K.D. Hyde & Maharachch., 2024	30.80	103.40	HOLOTYPE	HKAS:131988		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporomycetidae;Pleosporales;Massarineae;Dictyosporiaceae;Neogregarithecium;Neogregarithecium_sichuanense
NG_245333	NG_245333	Samsoniella sanmingense H.L. Pu & J. Zhi Qiu, 2025			HOLOTYPE	CGMCC:3.25662		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Hypocreales;Cordycipitaceae;Samsoniella;Samsoniella_sanmingense
NG_245332	NG_245332	Akanthomyces baishanensis H.L. Pu & J. Zhi Qiu, 2025			HOLOTYPE	CGMCC:3.25673		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Hypocreales;Cordycipitaceae;Akanthomyces;Akanthomyces_baishanensis
NG_245331	NG_245331	Paramicrodochium filiforme D.S. Paiva, 2024			HOLOTYPE	MUM:23.52		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Sordariomycetes incertae sedis;Paramicrodochium;Paramicrodochium_filiforme
NG_245330	NG_245330	Rhodoveronaea lignicola X.M. Chen & S. Tibpromma, 2024			HOLOTYPE	GZCC:23-0624		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Sordariomycetidae;Sordariomycetidae incertae sedis;Rhodoveronaea;Rhodoveronaea_lignicola
NG_245329	NG_245329	Rhodoveronaea hyalina X.M. Chen & Karun., 2024			HOLOTYPE	GZCC:23-0622		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Sordariomycetidae;Sordariomycetidae incertae sedis;Rhodoveronaea;Rhodoveronaea_hyalina
NG_245328	NG_245328	Kiflimonium cryptomeriae W.H. Tian, K.D. Hyde & Maharachch., 2024	29.97	103.04	HOLOTYPE	UESTCC:23.0247		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Hypocreales;Hypocreaceae;Kiflimonium;Kiflimonium_cryptomeriae
NG_245327	NG_245327	Phellodon substramineus B.K. Cui, Y.F. Sun & C.G. Song, 2025			HOLOTYPE	BJFC:Dai24629		species			materialSample	Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Thelephorales;Thelephoraceae;Phellodon;Phellodon_substramineus
NG_245326	NG_245326	Phellodon setulosus B.K. Cui, Y.F. Sun & C.G. Song, 2025			HOLOTYPE	BJFC:Cui23031		species			materialSample	Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Thelephorales;Thelephoraceae;Phellodon;Phellodon_setulosus
NG_245325	NG_245325	Phellodon arcularius B.K. Cui, Y.F. Sun & C.G. Song, 2025			HOLOTYPE	BJFC:Cui17127		species			materialSample	Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Thelephorales;Thelephoraceae;Phellodon;Phellodon_arcularius
NG_245324	NG_245324	Neosarcodon melanocarpus B.K. Cui, Y.F. Sun & C.G. Song, 2025			HOLOTYPE	BJFC:Dai19964		species			materialSample	Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Thelephorales;Thelephoraceae;Neosarcodon;Neosarcodon_melanocarpus
NG_245323	NG_245323	Hydnellum xanthopus B.K. Cui, Y.F. Sun & C.G. Song, 2025			HOLOTYPE	BJFC:Cui18618		species			materialSample	Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Thelephorales;Thelephoraceae;Hydnellum;Hydnellum_xanthopus
NG_245322	NG_245322	Hydnellum succulentus B.K. Cui, Y.F. Sun & C.G. Song, 2025			HOLOTYPE	BJFC:Dai19953		species			materialSample	Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Thelephorales;Thelephoraceae;Hydnellum;Hydnellum_succulentus
NG_245321	NG_245321	Hydnellum subailaoensis B.K. Cui, Y.F. Sun & C.G. Song, 2025			HOLOTYPE	BJFC:Dai24634		species			materialSample	Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Thelephorales;Thelephoraceae;Hydnellum;Hydnellum_subailaoensis
NG_245320	NG_245320	Hydnellum subcaeruleum B.K. Cui, Y.F. Sun & C.G. Song, 2025			HOLOTYPE	BJFC:Dai18976		species			materialSample	Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Thelephorales;Thelephoraceae;Hydnellum;Hydnellum_subcaeruleum
NG_245319	NG_245319	Hydnellum qinghaiense B.K. Cui, Y.F. Sun & C.G. Song, 2025			HOLOTYPE	BJFC:Dai18939		species			materialSample	Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Thelephorales;Thelephoraceae;Hydnellum;Hydnellum_qinghaiense
NG_245318	NG_245318	Hydnellum nitida B.K. Cui, Y.F. Sun & C.G. Song, 2025			HOLOTYPE	BJFC:Cui18571		species			materialSample	Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Thelephorales;Thelephoraceae;Hydnellum;Hydnellum_nitida
NG_245317	NG_245317	Hydnellum luteocaesia B.K. Cui, Y.F. Sun & C.G. Song, 2025			HOLOTYPE	BJFC:Cui23033		species			materialSample	Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Thelephorales;Thelephoraceae;Hydnellum;Hydnellum_luteocaesia
