ID	accessionNumber	scientificName	decimalLatitude	decimalLongitude	typeStatus	catalogueNumber	identifiedBy	taxonRank	country	locality	basisOfRecord	higherClassification
NG_245772	NG_245772	Superstratomyces massachusettsanus Crous & Jurjević, 2025			HOLOTYPE	CBS:H-25703 (holotype)		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Dothideomycetes incertae sedis;Superstratomycetales;Superstratomycetaceae;Superstratomyces;Superstratomyces_massachusettsanus
NG_245771	NG_245771	Cytospora michiganensis Crous & Jurjević, 2025			HOLOTYPE	CBS:H-25739		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Sordariomycetidae;Diaporthales;Cytosporaceae;Cytospora;Cytospora_michiganensis
NG_245770	NG_245770	Catenulostroma pellitae Crous, 2025			HOLOTYPE	CBS:H-25743		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Dothideomycetidae;Mycosphaerellales;Teratosphaeriaceae;Catenulostroma;Catenulostroma_pellitae
NG_245769	NG_245769	Lorrainsmithia pennsylvanica Crous & Jurjević, 2025			HOLOTYPE	CBS:H-25698		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporomycetidae;Pleosporales;Pleosporales incertae sedis;Lorrainsmithia;Lorrainsmithia_pennsylvanica
NG_245768	NG_245768	Niesslia libertiae Crous, 2025			HOLOTYPE	CBS:H-25735		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Hypocreales;Niessliaceae;Niesslia;Niesslia_libertiae
NG_245767	NG_245767	Cosmospora nemaniae Mombert & Crous, 2025			HOLOTYPE	CBS:H-25702		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Hypocreales;Nectriaceae;Cosmospora;Cosmospora_nemaniae
NG_245766	NG_245766	Musicillium palmae Crous, 2025			HOLOTYPE	CBS:H-25706		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Glomerellales;Plectosphaerellaceae;Musicillium;Musicillium_palmae
NG_245765	NG_245765	Stylonectria hygrophila Mombert & Crous, 2025			HOLOTYPE	CBS:H-25722		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Hypocreales;Nectriaceae;Stylonectria;Stylonectria_hygrophila
NG_245764	NG_245764	Pararamichloridium ouropretoense Crous, 2025			HOLOTYPE	CBS:H-25717		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Sordariomycetidae;Sordariomycetidae incertae sedis;Pararamichloridium;Pararamichloridium_ouropretoense
NG_245763	NG_245763	Parapenidiella melastomatis Crous, 2025			HOLOTYPE	CBS:H-25716		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Dothideomycetidae;Mycosphaerellales;Teratosphaeriaceae;Parapenidiella;Parapenidiella_melastomatis
NG_245762	NG_245762	Neodendryphiella agapanthi Crous, 2025			HOLOTYPE	CBS:H-25710		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporomycetidae;Pleosporales;Massarineae;Dictyosporiaceae;Neodendryphiella;Neodendryphiella_agapanthi
NG_245761	NG_245761	Wiesneriomyces soli Crous, 2025			HOLOTYPE	CBS:H-25712		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Dothideomycetes incertae sedis;Tubeufiales;Wiesneriomycetaceae;Wiesneriomyces;Wiesneriomyces_soli
NG_245760	NG_245760	Stachybotrys conicosiae Crous, 2025			HOLOTYPE	CBS:H-25747		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Hypocreales;Stachybotryaceae;Stachybotrys;Stachybotrys_conicosiae
NG_245759	NG_245759	Amycosphaerella podalyriae Crous, 2025			HOLOTYPE	CBS:H-25511		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Dothideomycetidae;Mycosphaerellales;Mycosphaerellaceae;Amycosphaerella;Amycosphaerella_podalyriae
NG_245758	NG_245758	Paracylindrosporium dactylorhizae Scrace & Crous, 2025			HOLOTYPE	CBS:H-25507 (holotype)		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Leotiomycetes;Helotiales;Ploettnerulaceae;Paracylindrosporium;Paracylindrosporium_dactylorhizae
NG_245757	NG_245757	Pezicula brabeji Crous, 2025			HOLOTYPE	CBS:H-25502		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Leotiomycetes;Helotiales;Dermateaceae;Pezicula;Pezicula_brabeji
NG_245756	NG_245756	Laccaria pakistanica Rafique, Sana & Kiran, 2025			HOLOTYPE	LAH:38689		species			materialSample	Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetidae;Agaricales;Agaricineae;Hydnangiaceae;Laccaria;Laccaria_pakistanica
NG_245755	NG_245755	Cuphophyllus striatus C.Q. Wang, W.X. Xia & Ming Zhang, 2025			HOLOTYPE	GDGM:80833		species			materialSample	Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetidae;Agaricales;Hygrophoraceae;Cuphophyllus;Cuphophyllus_striatus
NG_245754	NG_245754	Efibula punctata Z.R. Gu & C.L. Zhao, 2025			HOLOTYPE	SWFC:CLZhao 30011		species			materialSample	Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Polyporales;Irpicaceae;Efibula;Efibula_punctata
NG_245753	NG_245753	Efibula glossophora Z.R. Gu & C.L. Zhao, 2025			HOLOTYPE	SWFC:CLZhao 22744		species			materialSample	Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Polyporales;Irpicaceae;Efibula;Efibula_glossophora
NG_245752	NG_245752	Crystallicutis albomarginata			HOLOTYPE	SWFC:CLZhao 31506		species			materialSample	Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Polyporales;Irpicaceae;Crystallicutis;Crystallicutis_albomarginata
NG_245751	NG_245751	Hypoxylon cahniae Y.P. Tan, Marney & Bishop-Hurley, 2025			HOLOTYPE	BRIP:71514a		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Xylariomycetidae;Xylariales;Hypoxylaceae;Hypoxylon;Hypoxylon_cahniae
NG_245750	NG_245750	Erythricium ludbrookiae Y.P. Tan & Bishop-Hurley, 2025			HOLOTYPE	BRIP:53313a		species			materialSample	Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Corticiales;Corticiaceae;Erythricium;Erythricium_ludbrookiae
NG_245749	NG_245749	Dactylellina elspethiae Y.P. Tan & Bishop-Hurley, 2025			HOLOTYPE	BRIP:53324a		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Orbiliomycetes;Orbiliales;Orbiliaceae;Dactylellina;Dactylellina_elspethiae
NG_245748	NG_245748	Curvularia manniae Y.P. Tan & Bishop-Hurley, 2025			HOLOTYPE	BRIP:76086a		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporomycetidae;Pleosporales;Pleosporineae;Pleosporaceae;Curvularia;Curvularia_manniae
NG_245747	NG_245747	Biscogniauxia collisoniae Y.P. Tan, R.G. Shivas & Bishop-Hurley, 2025			HOLOTYPE	BRIP:76256a		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Xylariomycetidae;Xylariales;Xylariaceae;Biscogniauxia;Biscogniauxia_collisoniae
NG_245746	NG_245746	Fulvifomes fragilis Jian Chen, Yuan Yuan, K.Y. Luo, Y.C. Dai & Vlasák, 2025			HOLOTYPE	BJFC:053708-1		species			materialSample	Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Hymenochaetales;Hymenochaetaceae;Fulvifomes;Fulvifomes_fragilis
NG_245745	NG_245745	Umbelopsis heagneyae Y.P. Tan, Bishop-Hurley & R.G. Shivas, 2025			HOLOTYPE	BRIP:75890a		species			materialSample	Eukaryota;Fungi;Fungi incertae sedis;Mucoromycota;Mucoromycotina;Umbelopsidomycetes;Umbelopsidales;Umbelopsidaceae;Umbelopsis;Umbelopsis_heagneyae
NG_245744	NG_245744	Digitodochium peeliae Y.P. Tan & Bishop-Hurley, 2025			HOLOTYPE	BRIP:72536a		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Pezizomycotina incertae sedis;Digitodochium;Digitodochium_peeliae
NG_245743	NG_245743	Acremoniopsis labyae Y.P. Tan, Bishop-Hurley & Marney, 2025			HOLOTYPE	BRIP:61383a		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Hypocreales;Nectriaceae;Acremoniopsis;Acremoniopsis_labyae
NG_245742	NG_245742	Fusariella triangulispora Lin Zhao & Crous, 2025			HOLOTYPE	CBS:144361		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Hypocreales;Hypocreales incertae sedis;Fusariella;Fusariella_triangulispora
NG_245741	NG_245741	Smyrniomyces setaceus Lin Zhao & Crous, 2025			HOLOTYPE	CBS:130334		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Hypocreales;Bionectriaceae;Smyrniomyces;Smyrniomyces_setaceus
NG_245740	NG_245740	Paracylindrocarpon spartinae Lin Zhao & Crous, 2025			HOLOTYPE	CBS:102161		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Hypocreales;Bionectriaceae;Paracylindrocarpon;Paracylindrocarpon_spartinae
NG_245739	NG_245739	Gliomastix olivacea Lin Zhao & Crous, 2025			HOLOTYPE	CBS:101736		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Hypocreales;Bionectriaceae;Gliomastix;Gliomastix_olivacea
NG_245738	NG_245738	Roumegueriella echinulata Lin Zhao & Crous, 2025			HOLOTYPE	CBS:276.59		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Hypocreales;Bionectriaceae;Roumegueriella;Roumegueriella_echinulata
NG_245737	NG_245737	Geonectria alni Lin Zhao & Crous, 2025			HOLOTYPE	CBS:140756		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Hypocreales;Bionectriaceae;Geonectria;Geonectria_alni
NG_245736	NG_245736	Geonectria quercus Lin Zhao & Crous, 2025			HOLOTYPE	CBS:137308		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Hypocreales;Bionectriaceae;Geonectria;Geonectria_quercus
NG_245735	NG_245735	Parageonectria arachispora Lin Zhao & Crous, 2025			HOLOTYPE	CBS:118.87		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Hypocreales;Bionectriaceae;Parageonectria;Parageonectria_arachispora
NG_245734	NG_245734	Lasionectria chondroidea Lin Zhao & Crous, 2025			HOLOTYPE	CBS:565.73		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Hypocreales;Nectriaceae;Lasionectria;Lasionectria_chondroidea
NG_245733	NG_245733	Clavatomyces prestoeae Lin Zhao & Crous, 2025			HOLOTYPE	CBS:101691		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Hypocreales;Bionectriaceae;Clavatomyces;Clavatomyces_prestoeae
NG_245732	NG_245732	Lasionectriopsis stereicola Lin Zhao & Crous, 2025			HOLOTYPE	CBS:123299		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Hypocreales;Bionectriaceae;Lasionectriopsis;Lasionectriopsis_stereicola
NG_245731	NG_245731	Sesquicillium thailandense Lin Zhao & Crous, 2025			HOLOTYPE	CBS:139546		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Hypocreales;Bionectriaceae;Sesquicillium;Sesquicillium_thailandense
NG_245730	NG_245730	Nectriopsis floccosa Lin Zhao & Crous, 2025			HOLOTYPE	CBS:126110		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Hypocreales;Bionectriaceae;Nectriopsis;Nectriopsis_floccosa
NG_245729	NG_245729	Nectriopsis cribrariae Lin Zhao & Crous, 2025			HOLOTYPE	CBS:828.70		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Hypocreales;Bionectriaceae;Nectriopsis;Nectriopsis_cribrariae
NG_245728	NG_245728	Acremonium paramultiramosum Lin Zhao & Crous, 2025			HOLOTYPE	CBS:359.77		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Hypocreales;Hypocreales incertae sedis;Acremonium;Acremonium_paramultiramosum
NG_245727	NG_245727	Geosmithia proliferans Y.T. Huang, M. Kolarík, M.T. Kasson & J. Hulcr, 2017			HOLOTYPE	CBS:142636		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Hypocreales;Bionectriaceae;Geosmithia;Geosmithia_proliferans
NG_245726	NG_245726	Geosmithia brunnea Y.T. Huang, M. Kolarík, J. Hulcr, 2017			HOLOTYPE	CBS:142633		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Hypocreales;Bionectriaceae;Geosmithia;Geosmithia_brunnea
NG_245725	NG_245725	Physaromyces sterilis Lin Zhao & Crous, 2025			HOLOTYPE	CBS:139048		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Hypocreales;Bionectriaceae;Physaromyces;Physaromyces_sterilis
NG_245724	NG_245724	Pseudoneoconiothyrium modrzynanum			HOLOTYPE	KRAM:F-60025		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporomycetidae;Pleosporales;Thyridariaceae;Pseudoneoconiothyrium;Pseudoneoconiothyrium_modrzynanum
NG_245723	NG_245723	Coniochaeta fermentaria Ronja Hoffm. & Riebesehl, 2025 Ronja Hoffm. & Riebesehl, 2025			HOLOTYPE	DSM:119708		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Sordariomycetidae;Coniochaetales;Coniochaetaceae;Coniochaeta;Coniochaeta_fermentaria
NG_245722	NG_245722	Ophiocordyceps floriformis Mongkolsamrit, Liangsiri, Thanakitpipattana & Luangsa-ard, 2025			HOLOTYPE	BBH:51295		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Hypocreales;Ophiocordycipitaceae;Ophiocordyceps;Ophiocordyceps_floriformis
NG_245721	NG_245721	Protohydnum pallidum Spirin & Ryvarden, 2025			HOLOTYPE	O:Ryvarden 26180		species			materialSample	Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Auriculariales;Exidiaceae;Protohydnum;Protohydnum_pallidum
NG_245720	NG_245720	Protohydnum ocellatum Alvarenga & K.H. Larss., 2025			HOLOTYPE	URM<BRA>:Larsson 15431		species			materialSample	Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Auriculariales;Exidiaceae;Protohydnum;Protohydnum_ocellatum
NG_245719	NG_245719	Elmericium alabastrinum Spirin & V. Malysheva, 2025			HOLOTYPE	H:Spirin5311		species			materialSample	Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Auriculariales;Auriculariaceae;Elmericium;Elmericium_alabastrinum
NG_245718	NG_245718	Acervus crepusculinus Jia Y. Lin, Zhen-Chao Liu, Zhu L. Yang & Kun L. Yang, 2025			HOLOTYPE	HKAS:145959		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Pezizomycetes;Pezizales;Pyronemataceae;Acervus;Acervus_crepusculinus
NG_245717	NG_245717	Acervus aurorinus Jia Y. Lin, Zhen-Chao Liu, Zhu L. Yang & Kun L. Yang, 2025			HOLOTYPE	HKAS:145958		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Pezizomycetes;Pezizales;Pyronemataceae;Acervus;Acervus_aurorinus
NG_245716	NG_245716	Acervus stellatus Jia Y. Lin, Zhen-Chao Liu, Zhu L. Yang & Kun L. Yang, 2025			HOLOTYPE	HKAS:145957		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Pezizomycetes;Pezizales;Pyronemataceae;Acervus;Acervus_stellatus
NG_245715	NG_245715	Ophiocordyceps anocheti S.Q. Xie, Y.P. Xiao & Y. Yang, 2025			HOLOTYPE	HKAS:132231		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Hypocreales;Ophiocordycipitaceae;Ophiocordyceps;Ophiocordyceps_anocheti
NG_245714	NG_245714	Atromagnispora indianensis Raja, Jacobus, S. Henriq. & Oberlies, 2025 Raja, Jacobus, S. Henriq. & Oberlies, 2025			HOLOTYPE	ILLS:00123000		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporomycetidae;Pleosporales;Lindgomycetaceae;Atromagnispora;Atromagnispora_indianensis
NG_245713	NG_245713	Scleroderma navigatum Kun L. Yang, Jia Y. Lin & Zhu L. Yang, 2025			HOLOTYPE	HKAS:145954		species			materialSample	Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetidae;Boletales;Sclerodermatineae;Sclerodermataceae;Scleroderma;Scleroderma_navigatum
NG_245712	NG_245712	Scleroderma plutonium Kun L. Yang, Jia Y. Lin, Zhen-Chao Liu & Zhu L. Yang, 2025			HOLOTYPE	HKAS:145949		species			materialSample	Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetidae;Boletales;Sclerodermatineae;Sclerodermataceae;Scleroderma;Scleroderma_plutonium
NG_245711	NG_245711	Scleroderma boluoshanense Kun L. Yang, Jia Y. Lin, Zhen-Chao Liu & Zhu L. Yang, 2025			HOLOTYPE	HKAS:145948		species			materialSample	Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetidae;Boletales;Sclerodermatineae;Sclerodermataceae;Scleroderma;Scleroderma_boluoshanense
NG_245710	NG_245710	Scleroderma zijinshanense Kun L. Yang, Jia Y. Lin, Xia Chen & Zhu L. Yang, 2025			HOLOTYPE	HKAS:145951		species			materialSample	Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetidae;Boletales;Sclerodermatineae;Sclerodermataceae;Scleroderma;Scleroderma_zijinshanense
